2017-02-14 12:08:19 : 2017-02-14 12:08:19.474000:TM url---the first regular is valid:三星Galaxy C9 Pro,https://list.tmall.com/search_product.htm?q=三星Galaxy C9 Pro&type=p ? 
2017-02-14 12:08:20 : 2017-02-14 12:08:20.932000:TM url---the first regular is valid:三星Galaxy ON5,https://list.tmall.com/search_product.htm?q=三星Galaxy ON5&type=p ? 
2017-02-14 12:08:23 : 2017-02-14 12:08:23.990000:can not find SN url id,please search regular is valid:三星Galaxy ON5,http://search.suning.com/emall/searchProductList.do?keyword=三星Galaxy ON5&pg=01&st=6 
2017-02-14 12:08:31 : 2017-02-14 12:08:31.438000:can not find SN url id,please search regular is valid:乐Pro 3,http://search.suning.com/emall/searchProductList.do?keyword=乐Pro 3&pg=01&st=6 
2017-02-14 12:08:31 : 2017-02-14 12:08:31.440000:can not find SN url id,please search regular is valid:乐Pro 3,http://search.suning.com/emall/searchProductList.do?keyword=乐Pro 3&pg=01&st=6 
2017-02-14 12:08:47 : 2017-02-14 12:08:47.406000:can not find SN url id,please search regular is valid:乐Max2,http://search.suning.com/emall/searchProductList.do?keyword=乐Max2&pg=01&st=6 
2017-02-14 12:08:47 : 2017-02-14 12:08:47.408000:can not find SN url id,please search regular is valid:乐Max2,http://search.suning.com/emall/searchProductList.do?keyword=乐Max2&pg=01&st=6 
2017-02-14 12:08:47 : 2017-02-14 12:08:47.410000:can not find SN url id,please search regular is valid:乐Max2,http://search.suning.com/emall/searchProductList.do?keyword=乐Max2&pg=01&st=6 
2017-02-14 12:08:47 : 2017-02-14 12:08:47.412000:can not find SN url id,please search regular is valid:乐Max2,http://search.suning.com/emall/searchProductList.do?keyword=乐Max2&pg=01&st=6 
2017-02-14 12:08:47 : 2017-02-14 12:08:47.415000:can not find SN url id,please search regular is valid:乐Max2,http://search.suning.com/emall/searchProductList.do?keyword=乐Max2&pg=01&st=6 
2017-02-14 12:08:47 : 2017-02-14 12:08:47.418000:can not find SN url id,please search regular is valid:乐Max2,http://search.suning.com/emall/searchProductList.do?keyword=乐Max2&pg=01&st=6 
2017-02-14 12:09:20 : 2017-02-14 12:09:20.150000:can not find SN url id,please search regular is valid:乐2 Pro,http://search.suning.com/emall/searchProductList.do?keyword=乐2 Pro&pg=01&st=6 
2017-02-14 12:09:20 : 2017-02-14 12:09:20.152000:can not find SN url id,please search regular is valid:乐2 Pro,http://search.suning.com/emall/searchProductList.do?keyword=乐2 Pro&pg=01&st=6 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.007000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.009000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.011000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.013000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.015000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.017000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.018000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.020000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.021000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.022000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.023000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.024000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.025000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.026000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.027000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.028000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.029000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
2017-02-14 12:09:32 : 2017-02-14 12:09:32.030000:can not find TM url spname,please search regular is valid:乐2,https://list.tmall.com/search_product.htm?q=乐2&type=p 
